UniqueID,BottleNo,True Bottle ID,NumID,Location No,,Lake ID (4 dig.),Sampling Type (B/S),NH4Results,NOxResults,PO4Results,TPResults,NH4 BDL,Nox BDL,PO4 BDL,TP BDL,Microcystin Concentration,Chla (Avg 24 and on),Pheo (Avg 24 and on),NPOC (AVG) mg/L? [TOC],TN (AVG) mg/L? [TOC],Secchi Depth (m),Lat,Long,Month,Day,Year,Exclude,Date,FLIR,TIMEHHMMSS,DATEMMDDYYYY,FILENAME,FAULTCODE,BAROMETERMMHG,CONDSCM,SPCONDSCM,TDSMGL,SALPSU,NLFCONDSCM,DEPTHM,VERTICALPOSITIONM,PRESSUREPSIA,ODOSAT,ODOMGL,ODOCB,GPSLATITUDE,GPSLONGITUDE,ALTITUDEM,ORPMV,PH,PHMV,CABLEPWRV,BATTERYV,TEMPC,TURBIDITYFNU,TSSMGL,SITE
10541,20250805-SHAF-B10,20250805-SHAF-B10,4110,10,Shafer,SHAF,Boat,-0.0288,0.788,0.012,0.103,0.05,0.788,0.05,0.103,0.0500,27.59,11.58,,,0.6,,,8,5,2025,,8/5/2025,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542,20250805-SHAF-B11,20250805-SHAF-B11,4111,11,Shafer,SHAF,Boat,0.0233,0.763,0.029,0.12,0.05,0.763,0.05,0.12,0.0500,22.05,12.16,,,0.6,,,8,5,2025,,8/5/2025,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,20250805-SHAF-B12,20250805-SHAF-B12,4112,12,Shafer,SHAF,Boat,-0.0175,0.758,0.018,0.094,0.05,0.758,0.05,0.05,0.0500,17.35,9.71,,,0.7,,,8,5,2025,,8/5/2025,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10544,20250805-SHAF-B14,20250805-SHAF-B14,4114,14,Shafer,SHAF,Boat,-0.0289,0.884,0.024,0.11,0.05,0.884,0.05,0.11,0.0500,27.22,8.01,,,0.6,,,8,5,2025,,8/5/2025,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10545,20250805-SHAF-B15,20250805-SHAF-B15,4115,15,Shafer,SHAF,Boat,-0.0248,0.784,0.011,0.108,0.05,0.784,0.05,0.108,0.0500,30.20,11.39,,,0.6,,,8,5,2025,,8/5/2025,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10546,20250805-SHAF-B16,20250805-SHAF-B16,4116,16,Shafer,SHAF,Boat,-0.0319,1.112,0.015,0.091,0.05,1.112,0.05,0.05,0.0500,6.14,1.84,,,0.75,,,8,5,2025,,8/5/2025,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547,20250806-MISS-B1,20250806-MISS-B1,2101,1,Mississinewa,MISS,Boat,-0.0401,2.949,-0.001,0.053,0.05,2.949,0.05,0.05,0.86,9.93,2.68,,,0.6,,,8,6,2025,,8/6/2025,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10548,20250806-MISS-B2,20250806-MISS-B2,2102,2,Mississinewa,MISS,Boat,-0.042,2.031,0.004,0.09,0.05,2.031,0.05,0.05,1.77,39.33,6.20,,,0.5,,,8,6,2025,,8/6/2025,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10549,20250806-MISS-B3,20250806-MISS-B3,2103,3,Mississinewa,MISS,Boat,-0.037,2.036,-0.001,0.11,0.05,2.036,0.05,0.11,4.24,53.24,5.88,,,0.35,,,8,6,2025,,8/6/2025,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550,20250806-MISS-B4,20250806-MISS-B4,2104,4,Mississinewa,MISS,Boat,-0.0292,1.487,0.006,0.242,0.05,1.487,0.05,0.242,5.57,65.95,4.52,,,0.15,,,8,6,2025,,8/6/2025,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551,20250806-MISS-B5,20250806-MISS-B5,2105,5,Mississinewa,MISS,Boat,-0.0439,1.528,0.006,0.177,0.05,1.528,0.05,0.177,17.21,51.67,5.05,,,0.3,,,8,6,2025,,8/6/2025,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10552,20250806-MISS-B6,20250806-MISS-B6,2106,6,Mississinewa,MISS,Boat,-0.0348,1.761,0.009,0.293,0.05,1.761,0.05,0.293,2.80,68.76,4.67,,,0.1,,,8,6,2025,,8/6/2025,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,20250806-MISS-B7,20250806-MISS-B7,2107,7,Mississinewa,MISS,Boat,-0.0383,2.957,-0.003,0.053,0.05,2.957,0.05,0.05,1.37,14.00,3.60,,,0.6,,,8,6,2025,,8/6/2025,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554,20250806-MISS-B8,20250806-MISS-B8,2108,8,Mississinewa,MISS,Boat,-0.0376,2.811,-0.004,0.068,0.05,2.811,0.05,0.05,2.90,22.64,4.12,,,0.7,,,8,6,2025,,8/6/2025,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10555,20250806-MISS-B9,20250806-MISS-B9,2109,9,Mississinewa,MISS,Boat,-0.037,3.853,-0.004,0.032,0.05,3.853,0.05,0.05,0.95,10.68,1.57,,,0.7,,,8,6,2025,,8/6/2025,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556,20250806-MISS-B10,20250806-MISS-B10,2110,10,Mississinewa,MISS,Boat,-0.0349,3.15,-0.004,0.05,0.05,3.15,0.05,0.05,0.89,20.33,3.48,,,0.7,,,8,6,2025,,8/6/2025,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10557,20250806-MISS-B11,20250806-MISS-B11,2111,11,Mississinewa,MISS,Boat,-0.0198,3.867,-0.005,0.035,0.05,3.867,0.05,0.05,3.10,15.42,2.04,,,0.6,,,8,6,2025,,8/6/2025,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10558,20250806-MISS-B12,20250806-MISS-B12,2112,12,Mississinewa,MISS,Boat,-0.0347,4.054,-0.004,0.032,0.05,4.054,0.05,0.05,5.74,12.85,1.03,,,0.85,,,8,6,2025,,8/6/2025,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10559,20250806-MISS-B13,20250806-MISS-B13,2113,13,Mississinewa,MISS,Boat,-0.0328,1.593,0.013,0.396,0.05,1.593,0.05,0.396,0.05,133.76,-0.81,,,0.1,,,8,6,2025,,8/6/2025,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560,20250806-MISS-B14,20250806-MISS-B14,2114,14,Mississinewa,MISS,Boat,-0.04,4.173,-0.003,0.035,0.05,4.173,0.05,0.05,0.05,18.57,2.36,,,0.6,,,8,6,2025,,8/6/2025,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561,20250806-MISS-B15,20250806-MISS-B15,2115,15,Mississinewa,MISS,Boat,-0.0336,1.833,0.003,0.114,0.05,1.833,0.05,0.114,1.91,39.40,5.17,,,0.3,,,8,6,2025,,8/6/2025,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,20250806-MISS-B16,20250806-MISS-B16,2116,16,Mississinewa,MISS,Boat,-0.0408,1.464,0.018,0.314,0.05,1.464,0.05,0.314,12.50,76.93,4.11,,,0.15,,,8,6,2025,,8/6/2025,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,20250813-MISS-B1,20250813-MISS-B1,2101,1,Mississinewa,MISS,Boat,-0.057,2.928,0.003,0.063,0.05,2.928,0.05,0.05,10.63,46.63,3.05,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10564,20250813-MISS-B2,20250813-MISS-B2,2102,2,Mississinewa,MISS,Boat,-0.0588,2.24,0.014,0.06,0.05,2.24,0.05,0.05,7.65,50.15,5.99,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10565,20250813-MISS-B3,20250813-MISS-B3,2103,3,Mississinewa,MISS,Boat,-0.0643,2.208,0.003,0.063,0.05,2.208,0.05,0.05,7.60,44.47,3.68,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,20250813-MISS-B4,20250813-MISS-B4,2104,4,Mississinewa,MISS,Boat,-0.0437,1.932,0.004,0.057,0.05,1.932,0.05,0.05,14.86,53.20,4.03,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10567,20250813-MISS-B5,20250813-MISS-B5,2105,5,Mississinewa,MISS,Boat,-0.064,1.582,0.003,0.07,0.05,1.582,0.05,0.05,34.66,43.63,3.38,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,20250813-MISS-B6,20250813-MISS-B6,2106,6,Mississinewa,MISS,Boat,-0.0666,1.507,0.006,0.17,0.05,1.507,0.05,0.17,5.36,83.58,3.72,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10569,20250813-MISS-B7,20250813-MISS-B7,2107,7,Mississinewa,MISS,Boat,-0.0594,2.964,0.004,0.068,0.05,2.964,0.05,0.05,6.27,54.40,3.16,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570,20250813-MISS-B8,20250813-MISS-B8,2108,8,Mississinewa,MISS,Boat,-0.0654,2.868,0.004,0.049,0.05,2.868,0.05,0.05,6.45,55.22,1.07,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10571,20250813-MISS-B9,20250813-MISS-B9,2109,9,Mississinewa,MISS,Boat,-0.0541,3.662,0.003,0.032,0.05,3.662,0.05,0.05,21.86,57.47,1.96,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10572,20250813-MISS-B10,20250813-MISS-B10,2110,10,Mississinewa,MISS,Boat,-0.0615,3.255,0.003,0.058,0.05,3.255,0.05,0.05,7.13,40.66,2.82,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10573,20250813-MISS-B11,20250813-MISS-B11,2111,11,Mississinewa,MISS,Boat,-0.062,3.315,0.025,0.024,0.05,3.315,0.05,0.05,6.19,44.84,1.52,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,20250813-MISS-B12,20250813-MISS-B12,2112,12,Mississinewa,MISS,Boat,-0.0645,3.549,0.004,0.023,0.05,3.549,0.05,0.05,5.93,35.74,1.71,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10575,20250813-MISS-B13,20250813-MISS-B13,2113,13,Mississinewa,MISS,Boat,-0.0586,1.516,0.021,0.116,0.05,1.516,0.05,0.116,8.66,78.60,1.01,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10576,20250813-MISS-B15,20250813-MISS-B15,2115,15,Mississinewa,MISS,Boat,-0.0567,1.779,0.004,0.067,0.05,1.779,0.05,0.05,10.92,57.11,2.16,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10577,20250813-MISS-B17,20250813-MISS-B17,2117,17,Mississinewa,MISS,Boat,-0.0555,2.329,0.004,0.128,0.05,2.329,0.05,0.128,5.94,71.25,1.13,,,,,,8,13,2025,,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578,20250822-MISS-B1,20250822-MISS-B1,2101,1,Mississinewa,MISS,Boat,-0.0134,2.394,0,0.059,0.05,2.394,0.05,0.05,8.00,20.03,2.48,,,0.45,,,8,22,2025,,8/22/2025,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,20250822-MISS-B2,20250822-MISS-B2,2102,2,Mississinewa,MISS,Boat,-0.0119,2.272,-0.005,0.067,0.05,2.272,0.05,0.05,2.21,30.59,3.19,,,0.45,,,8,22,2025,,8/22/2025,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580,20250822-MISS-B3,20250822-MISS-B3,2103,3,Mississinewa,MISS,Boat,-0.0242,2.044,-0.005,0.059,0.05,2.044,0.05,0.05,9.09,28.13,2.94,,,0.3,,,8,22,2025,,8/22/2025,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581,20250822-MISS-B4,20250822-MISS-B4,2104,4,Mississinewa,MISS,Boat,-0.0203,1.829,-0.004,0.078,0.05,1.829,0.05,0.05,12.64,68.39,4.05,,,0.3,,,8,22,2025,,8/22/2025,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,20250822-MISS-B5,20250822-MISS-B5,2105,5,Mississinewa,MISS,Boat,-0.0059,1.491,-0.004,0.095,0.05,1.491,0.05,0.05,77.60,42.39,5.02,,,0.3,,,8,22,2025,,8/22/2025,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583,20250822-MISS-B6,20250822-MISS-B6,2106,6,Mississinewa,MISS,Boat,0.0328,1.409,0.003,0.129,0.05,1.409,0.05,0.129,8.91,22.64,4.90,,,0.55,,,8,22,2025,,8/22/2025,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10584,20250822-MISS-B7,20250822-MISS-B7,2107,7,Mississinewa,MISS,Boat,0.0023,2.624,-0.005,0.042,0.05,2.624,0.05,0.05,18.77,34.60,3.15,,,0.3,,,8,22,2025,,8/22/2025,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,20250822-MISS-B8,20250822-MISS-B8,2108,8,Mississinewa,MISS,Boat,-0.0087,2.571,0.001,0.047,0.05,2.571,0.05,0.05,36.94,40.79,4.74,,,0.4,,,8,22,2025,,8/22/2025,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10586,20250822-MISS-B9,20250822-MISS-B9,2109,9,Mississinewa,MISS,Boat,-0.0178,2.52,0,0.047,0.05,2.52,0.05,0.05,11.99,30.14,2.29,,,0.45,,,8,22,2025,,8/22/2025,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,20250822-MISS-B10,20250822-MISS-B10,2110,10,Mississinewa,MISS,Boat,0.3082,2.777,-0.005,0.044,0.3082,2.777,0.05,0.05,15.32,42.78,5.50,,,0.5,,,8,22,2025,,8/22/2025,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10588,20250822-MISS-B11,20250822-MISS-B11,2111,11,Mississinewa,MISS,Boat,0.0862,2.708,-0.004,0.048,0.05,2.708,0.05,0.05,9.79,27.51,2.64,,,0.65,,,8,22,2025,,8/22/2025,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,20250822-MISS-B12,20250822-MISS-B12,2112,12,Mississinewa,MISS,Boat,-0.0291,2.615,0,0.064,0.05,2.615,0.05,0.05,61.75,32.08,3.53,,,0.6,,,8,22,2025,,8/22/2025,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,20250822-MISS-B13,20250822-MISS-B13,2113,13,Mississinewa,MISS,Boat,-0.0055,1.437,-0.004,0.115,0.05,1.437,0.05,0.115,33.97,67.55,4.80,,,0.3,,,8,22,2025,,8/22/2025,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,20250915-MISS-B1,20250915-MISS-B1,2101,1,Mississinewa,MISS,Boat,-0.0113,1.279,0,0.118,0.05,1.279,0.05,0.118,1.652,70.52,-0.10,,,0.6,,,9,15,2025,,9/15/2025,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,20250915-MISS-B2,20250915-MISS-B2,2102,2,Mississinewa,MISS,Boat,-0.0226,1.091,0.001,0.073,0.05,1.091,0.05,0.05,1.653,74.51,5.05,,,0.4,,,9,15,2025,,9/15/2025,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,20250915-MISS-B3,20250915-MISS-B3,2103,3,Mississinewa,MISS,Boat,-0.0183,1.07,0.001,0.07,0.05,1.07,0.05,0.05,1.616,61.25,2.53,,,0.3,,,9,15,2025,,9/15/2025,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,20250915-MISS-B4,20250915-MISS-B4,2104,4,Mississinewa,MISS,Boat,-0.0269,0.943,0.001,0.117,0.05,0.943,0.05,0.117,1.625,25.75,3.55,,,0.4,,,9,15,2025,,9/15/2025,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,20250915-MISS-B5,20250915-MISS-B5,2105,5,Mississinewa,MISS,Boat,-0.0197,0.683,-0.004,0.112,0.05,0.683,0.05,0.112,1.631,75.93,0.27,,,0.3,,,9,15,2025,,9/15/2025,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,20250915-MISS-B6,20250915-MISS-B6,2106,6,Mississinewa,MISS,Boat,-0.0147,0.242,-0.004,0.121,0.05,0.242,0.05,0.121,1.646,44.76,2.32,,,0.3,,,9,15,2025,,9/15/2025,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597,20250915-MISS-B7,20250915-MISS-B7,2107,7,Mississinewa,MISS,Boat,0.53,1.837,-0.001,0.048,0.53,1.837,0.05,0.05,2.499,14.55,3.53,,,1,,,9,15,2025,,9/15/2025,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,20250915-MISS-B8,20250915-MISS-B8,2108,8,Mississinewa,MISS,Boat,0.0953,1.876,-0.001,0.04,0.05,1.876,0.05,0.05,2.382,36.16,7.17,,,0.8,,,9,15,2025,,9/15/2025,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,20250915-MISS-B9,20250915-MISS-B9,2109,9,Mississinewa,MISS,Boat,1.9383,1.768,0.003,0.042,1.9383,1.768,0.05,0.05,2.252,24.84,4.24,,,1,,,9,15,2025,,9/15/2025,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,20250915-MISS-B10,20250915-MISS-B10,2110,10,Mississinewa,MISS,Boat,0.1076,1.823,-0.002,0.038,0.1076,1.823,0.05,0.05,2.081,17.52,4.91,,,0.9,,,9,15,2025,,9/15/2025,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10601,20250915-MISS-B11,20250915-MISS-B11,2111,11,Mississinewa,MISS,Boat,-0.0085,1.658,0.002,0.042,0.05,1.658,0.05,0.05,1.795,27.28,2.45,,,1,,,9,15,2025,,9/15/2025,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602,20250915-MISS-B12,20250915-MISS-B12,2112,12,Mississinewa,MISS,Boat,-0.0057,1.862,-0.004,0.045,0.05,1.862,0.05,0.05,1.815,15.92,2.20,,,0.75,,,9,15,2025,,9/15/2025,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10603,20250915-MISS-B13,20250915-MISS-B13,2113,13,Mississinewa,MISS,Boat,-0.033,0.283,0,0.111,0.05,0.283,0.05,0.111,1.628,79.03,1.03,,,0.3,,,9,15,2025,,9/15/2025,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2024 Only,,,No DATA,13,13,13,112,0,0,0,0,0,0,0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DATA,216,216,216,117,230,231,232,233,229,229,229,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OUT OF,229,229,229,229,230,231,232,233,229,229,229,229,229,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,% Progress,94%,94%,94%,51%,,,,,100%,100%,100%,94%,94%,,91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null Count,,,,,,,,,61,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null %,0%,0%,0%,0%,,,,,27%,6%,6%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,# Data Points,216,216,216,117,,,,,168,215,215,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,below detected limit,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Negative Values (b.d.l),,91,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2023 Only,,,No DATA,87,60,87,56,,,,,0,0,0,266,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DATA,179,206,179,210,,,,,266,266,266,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OUT OF,266,266,266,266,,,,,266,266,266,266,266,,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,% Progress,67%,77%,67%,79%,,,,,100%,100%,100%,0%,0%,,66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null Count,,,,,,,,,198,40,266,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null %,0%,0%,0%,0%,,,,,74%,15%,100%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,# Data Points,179,206,179,210,,,,,68,226,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,below detected limit,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Negative Values (b.d.l),,0,0,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2025 Only,,,No DATA,0,0,0,0,,,,0,0,0,0,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DATA,93,93,93,93,,,,,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,OUT OF,93,93,93,93,,,,93,93,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,% Progress,100%,100%,100%,100%,,,,,100%,100%,100%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null Count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Null %,0%,0%,0%,0%,,,,,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,# Data Points,93,93,93,93,,,,,93,93,93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,below detected limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Negative Values (b.d.l),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
